id,shares
162,1580.8966952513197
163,2109.558857377671
164,2323.2968603507793
165,2737.957129607326
166,1719.652462350748
167,2819.8160966179826
168,1791.2702548449038
169,2442.538110309352
170,1997.549662440988
171,3967.7099314313155
172,1885.059239223782
173,1535.1548886038247
174,1867.4162104913976
175,1894.3388078013795
176,1457.5837646616521
177,1348.9027076741252
178,2564.5591888473223
179,1665.3531012894846
180,3081.512703511194
181,3362.284403427338
182,2900.9684825380705
183,3235.3816536857053
184,2850.0115523471945
185,1727.464870009499
186,4248.928658847075
187,2938.6519912367953
188,2530.957097815818
189,2320.6174833260425
190,2717.1839438469365
191,1756.188835538436
192,3425.137796481522
193,2549.780717615412
194,2942.787711418037
195,3098.622917837672
196,2741.1567999110207
197,2466.5227457265296
198,2656.7560199686823
199,3322.332451916807
200,1763.4193127890637
201,2410.5017219949827
202,1461.9513008095385
203,4602.248107201585
204,2782.820998430229
205,3257.5664295413076
206,2220.465101575075
207,2536.0419144234925
208,3494.135725201704
209,3601.8133084811357
210,6755.573687844858
211,2381.1664151491213
212,3978.888866033365
213,2867.8601743058052
214,3207.1669672835283
215,1947.272783469125
216,2082.858663808719
217,1653.8035312223385
218,1999.8195844617185
219,1275.8980480351854
220,2691.222869472184
221,1073.5566678316768
222,1846.2326905947612
223,3148.8819207851434
224,1199.0843663992655
225,1517.249723218656
226,844.523583960035
227,4669.285071289727
228,2491.0811351472425
229,1810.4784213301282
230,1740.7718656583074
231,2086.1770222156924
232,1902.0529171906937
233,3881.7701560411156
234,2289.6398526436733
235,1780.7388128125845
236,1630.6665070155752
237,1398.6782529425539
238,1617.365655741612
239,1648.7333829635013
240,2550.634866792786
241,2131.4931610412546
242,2674.9505605083054
243,2349.6670522378313
244,2147.9809843956295
245,2334.3921352368448
246,1345.6518231589166
247,2337.9524296290087
248,1237.99473619231
249,1915.0036664075587
250,1965.6357236729004
251,1286.6004727540376
252,2412.8338537178947
253,2037.00948373695
254,2784.850067009296
255,2153.6549649356893
256,4246.0961619717555
257,990.5237788300678
258,3137.7545402690007
259,3936.8471407511556
260,1614.5258079839011
261,2131.054790352261
262,2440.9542238014465
263,2363.068857876567
264,1660.7495869321065
265,1078.4259022827298
266,1336.2554169817597
267,1664.6358143330353
268,2452.843242808253
269,1939.3065967848343
270,4016.0139727494475
271,1150.2960107354556
272,686.3984189399614
273,2511.587911834176
274,2290.80296402713
275,1633.735718773623
276,1596.30704804822
277,3172.4889828433093
278,3721.8883895473236
279,1421.8380471518656
280,2571.797582990277
281,3311.9058289973646
282,1443.3552524616227
283,1464.3100650492665
284,2398.754369674364
285,2473.4055227310123
286,2088.0199522926405
287,2014.2676138872803
288,2543.9706343501
289,2181.4193605523437
290,1141.8015494814
291,1404.198129274102
292,2066.042946937245
293,1329.687212572397
294,3962.3647929520935
295,2903.9708193778556
296,2427.5917563444796
297,1650.6201134424941
298,1885.7756044308867
299,1910.9373888303678
300,2526.652696250189
301,1913.2449408542316
302,4190.396003317117
303,4292.258157516583
304,4258.739188807517
305,3742.5889708174523
306,3712.345855187163
307,1481.1258717849028
308,3809.1170459988393
309,3077.668067189906
310,2494.442817689613
311,2073.9686063231543
312,1984.3046785119116
313,1524.5426448765352
314,1771.9561476637773
315,4279.216948972297
316,3450.2194237179638
317,2622.7758602252375
318,1335.8697802638612
319,4039.9227426370826
320,1854.9853312096357
321,4038.5318964219455
322,965.3436349041373
323,2371.702810888465
324,1030.3911317634713
325,1532.8825605492923
326,3634.435932796855
327,3456.9739922643053
328,5298.159612522625
329,1838.3566821879508
330,3227.062983174625
331,3642.151647327082
332,1167.99554362837
333,1150.4721466843357
334,5175.86936962322
335,635.6883765224702
336,849.7296752734609
337,1873.6358816704223
338,2299.8854489792393
339,1017.118167658658
340,2586.9188909760605
341,2710.65154778014
342,2921.37583599607
343,2920.837004285248
344,2197.696985025128
345,2077.11133280093
346,2898.479163474123
347,2272.336002037369
348,1289.2871352559878
349,3353.0583500961943
350,1566.741704073468
351,2869.1753876075622
352,1967.867705304623
353,5150.226149652991
354,994.031662281139
355,2656.023387300091
356,3466.891378191147
357,2301.3717415111014
358,1192.8343420874098
359,3744.4785343247877
360,1545.3633008950014
361,2705.8806390815075
362,2373.0463655945473
363,1875.038822953546
364,4214.718720659482
365,4605.031823843921
366,1084.5090259053902
367,1364.2501121589605
368,1722.8210533780327
369,1608.783471325802
370,1459.0340193128925
371,1330.565792826461
372,3106.870913601937
373,3519.899340025707
374,2505.0098144011677
375,3730.9248292726033
376,3345.5863484664746
377,1872.21775784547
378,2456.538555648645
379,1435.7911323169433
380,3639.4197970215396
381,2939.793509363453
382,4867.6100169975
383,2466.011265857361
384,1530.5391228869112
385,1831.9090280946693
386,844.7919713303929
387,2758.35835431852
388,941.5904585030794
389,-130.25520680336143
390,2825.9920362415146
391,3130.663104695535
392,4214.697424375873
393,4510.374548378386
394,2622.3379872069413
395,2036.7690470634313
396,1932.7321233017824
397,1681.5586604813252
398,5357.063090513298
399,3579.052366128432
400,2605.6585746336773
401,2413.98396981971
402,1319.8557027200773
403,1521.2906344089786
404,1876.2067355995277
405,1072.609446634827
406,2633.4602973138603
407,3357.3057898408974
408,2949.8695506007593
409,3330.8222651543783
410,3821.9397063891465
411,3077.137376967307
412,4166.3352560708845
413,2243.4302179630618
414,4276.834319709909
415,5236.132244610611
416,2988.934890694251
417,3807.8653577021087
418,5029.414238411762
419,3230.4905270599124
420,1721.8617780211578
421,4290.087406771226
422,3887.459019981725
423,2713.2551010345687
424,3246.7023627299936
425,4491.183683544402
426,1462.7221768140232
427,1784.201633501303
428,2121.1369097098896
429,3462.778746413526
430,3549.842614766589
431,3216.736631698228
432,2898.557411402677
433,3376.8252008783006
434,2382.718800488834
435,2396.6555790777634
436,3992.0441964678353
437,1829.7049005001759
438,3533.053551210975
439,5870.685552242838
440,3070.3811025065083
441,6958.149208151425
442,2610.4475953885235
443,3970.4624494931677
444,2926.299445048351
445,2646.2170563449317
446,1941.472323675813
447,2102.2710789484245
448,2784.030079313784
449,1754.4264361635496
450,4359.4673085582735
451,2842.3719904545446
452,3210.1632276212663
453,2412.656126537287
454,975.4773892704692
455,1883.9332216701955
456,3750.329926869466
457,2401.0224207417036
458,2565.5392485581424
459,2923.4507025192984
460,2082.3380664522647
461,2494.3198374221233
462,2181.43911879989
463,3711.2038612286365
464,2548.500870020787
465,1724.5518367467052
466,1461.4966409400188
467,1637.3535156240541
468,1325.6174073570974
469,4354.582714508391
470,2014.098468359355
471,1800.2849601251164
472,3338.6195990494534
473,2367.222417847807
474,1384.8227428634377
475,2425.3419911444685
476,2085.671082006035
477,2241.3332796467434
478,1062.9790670187906
479,1858.0313310443453
480,3570.2692231579676
481,2260.855382954764
482,2259.182459727017
483,1621.1264440789337
484,1514.8000077499073
485,1562.407075706056
486,1418.2035577286156
487,2152.368432490289
488,6193.527120922496
489,1326.006736699273
490,2488.8698443016533
491,1969.6993220188285
492,1989.000683082662
493,1989.731272222117
494,1569.8094607135865
495,2071.718325916348
496,730.849052617506
497,3386.05801224422
498,1173.8882372551052
499,3303.3622119110964
500,1585.164904170447
501,1953.0569502427645
502,3109.2282521775637
503,1574.969083473563
504,2973.686234960364
505,1620.4689582088897
506,1689.4523796455599
507,1901.5314939715888
508,2372.8065876580945
509,2092.1490487880296
510,2371.79318246143
511,2027.5488375562888
512,1719.2770368200904
513,3421.540017666595
514,6497.118228858447
515,2440.8493457378536
516,1907.8987561811239
517,2159.5382282351425
518,3592.9114234208173
519,3083.1126855923517
520,1594.1874412532595
521,4705.6960230281
522,3389.706735374845
523,3632.925209460708
524,2887.063240097087
525,2795.5497802296886
526,4122.657001107912
527,2895.0567978459917
528,3742.667715512116
529,4308.76428005522
530,3896.978227108504
531,3340.9716126760864
532,3104.6322514396684
533,4001.2524727345185
534,3355.766387606603
535,2891.3103975311383
536,3921.19567419592
537,3345.257420944609
538,2317.498120581238
539,2726.979489560544
540,2112.0027318578454
541,3738.900441001552
542,1988.0285916737882
543,1943.11738361909
544,3480.8065209383763
545,6254.6154207372
546,718.9398796796643
547,3781.123463316174
548,817.7794153025235
549,3439.789096863293
550,1593.7090541997636
551,3078.266634976395
552,6971.260465051077
553,1221.334442458014
554,2013.503300492583
555,1275.568834858289
556,1943.621241737423
557,2133.498051775328
558,2059.780760259644
559,6875.52733615195
560,2943.0001928228753
561,3600.585614588112
562,1043.7754956370532
563,1506.3269561426584
564,1997.8583022480445
565,2793.1692333145465
566,3534.150566938992
567,2185.969715443603
568,3376.088755211997
569,2008.1313616494158
570,3067.864849112613
571,5499.613208754422
572,2406.3196376121973
573,2663.053356426426
574,3657.7190797303533
575,2185.3663784793766
576,1294.6299613913661
577,2057.780456733748
578,2349.34306505398
579,1943.6363447326378
580,2896.5218704837266
581,2403.7528335133898
582,2056.3110457104854
583,3409.3439563283887
584,1612.850294989506
585,2072.9173520374093
586,2858.4906585263143
587,5589.225878861143
588,3784.9998663918964
589,2457.2129899237593
590,3894.8557147505167
591,2595.4775765207974
592,3581.310649937088
593,2107.328861324467
594,3770.219613491445
595,3746.3140832012236
596,2690.7337123315365
597,2489.3331418856264
598,1751.3844799162143
599,3229.8966256999515
600,2428.7555528397434
601,2284.5012998518746
602,1196.3244477539984
603,835.7592260103278
604,2412.1823443880153
605,3502.559038665975
606,1289.602970622487
607,3935.4280474219886
608,1126.9290162742172
609,2802.5463508559283
610,1903.1959486881578
611,725.3318581984759
612,2668.7563681183133
613,3770.518644504573
614,1663.905544825028
615,1961.3339710308053
616,1647.858023081521
617,2481.6689520236373
618,3642.0334162589706
619,2276.486001402935
620,2944.129712351119
621,1585.0772205126991
622,3311.260965603709
623,926.001318426353
624,1962.3303450182034
625,2272.9467144221603
626,819.8316302289847
627,996.7405231358621
628,1705.6108674244645
629,1823.7367432289607
630,1991.3058056693988
631,3891.1001351597456
632,4900.809238642227
633,1982.1962679091796
634,2607.6912263497584
635,3530.753494458824
636,2334.1404633843126
637,3623.0012264684315
638,4537.658344305494
639,1126.2223443412859
640,2773.9558357070687
641,4954.307774178842
642,4584.3344892497735
643,3361.042167438253
644,3546.2090487954324
645,2074.8715040878483
646,2117.381745323119
647,4201.003752165058
648,3404.4573266106977
649,2194.0456564104293
650,2456.637080051407
651,5442.121459218571
652,3125.639423548925
653,2708.566420595722
654,2163.053052638146
655,2283.2086213343323
656,2081.938567935611
657,3122.904885780461
658,3203.099106109835
659,782.78076078002
660,1040.8416924484436
661,5674.603510749535
662,4557.459718161206
663,3159.4071193146615
664,2088.5755004115176
665,2131.4900622010246
666,1896.8235310112234
667,2264.94365804954
668,3412.636405045147
669,1660.7406719635035
670,2411.388109910521
671,5597.516860766649
672,4146.327862506074
673,1771.9808113227714
674,3228.0689642217194
675,2077.7699736894606
676,1565.2040098887308
677,946.2803779108131
678,1777.5134906933606
679,1555.345701972159
680,2749.433843703729
681,1978.1559084256123
682,2532.6822918080366
683,3365.670863933305
684,3567.187684821389
685,1597.4196982274748
686,4520.907190748889
687,5197.580999256072
688,4150.491189910202
689,2100.610081208783
690,1114.2586408531608
691,1854.428946274472
692,2304.581964197597
693,3414.7276628618006
694,2104.539197839185
695,2815.419024621105
696,1262.8608146542865
697,2035.9977452982805
698,2232.7723707955433
699,3669.255023594391
700,1033.1901687622317
701,3102.353406359826
702,2932.9214538914343
703,2953.220660242799
704,1324.4625440635543
705,2448.9739323331364
706,7071.416675911715
707,1457.14351230082
708,2625.053165089354
709,2673.5563906591847
710,2843.9977481613932
711,4419.9492004325575
712,2073.539072445839
713,1492.6241347514938
714,3525.9079246799533
715,3740.905471014841
716,3630.4643368825496
717,4684.0822825300065
718,2537.6968700306893
719,1928.9956091180568
720,2794.3238112575973
721,2616.147983289227
722,3039.5616580283317
723,1549.6992469030533
724,2077.5104061058514
725,1474.1919599684625
726,2524.0717195752045
727,3963.7006052135443
728,2142.8850460073677
729,2668.186101692936
730,3171.46708502691
731,3804.729090047695
732,3744.3385584495895
733,2834.1434189703805
734,2853.2437540249553
735,2827.4623290060667
736,3618.295751949305
737,2549.406031736799
738,2754.217181501315
739,4833.16745569396
740,3419.8094022287382
741,3652.767383658496
742,1824.71023832445
743,4213.288427563576
744,4457.569253456457
745,2230.4921120718473
746,3607.4619816000168
747,5321.94048711968
748,2674.918462702623
749,4754.31732306291
750,5922.1470367091915
751,2373.22670480998
752,4193.460051956919
753,1750.01338808215
754,4296.884144937561
755,1685.3448537339198
756,3165.017365412817
757,2259.4237690538334
758,3393.4018804773864
759,2286.686738534807
760,2663.961484488877
761,3540.096702539084
762,2350.3739966361904
763,1884.50732926809
764,1740.9458311390254
765,1856.9808141048115
766,253.54304769973868
767,-136.09771854667423
768,3474.9955473707646
769,2900.0351029239687
770,3373.7567020956367
771,1775.4364396916617
772,2971.665168532825
773,1986.019253653821
774,2170.668097504161
775,1625.713278710029
776,3759.21871967932
777,3838.502033075091
778,2708.13054993175
779,1495.9268931247154
780,4021.571974977514
781,2459.8022455006508
782,2614.2627728824878
783,3355.8531438493997
784,4117.528997934952
785,1959.3336950459254
786,1905.0021420437997
787,1578.8428717413958
788,4211.606065878612
789,3041.764775302787
790,2658.7200046428234
791,2800.4685114743725
792,5717.001441544901
793,1059.7031701152603
794,1745.530090824031
795,1505.777811276956
796,2026.8955890237387
797,2585.1894584338916
798,5075.479340027615
799,2369.728313588997
800,1569.955055975308
801,4503.765966731639
802,2166.366030067732
803,3254.8223244976875
804,2111.20046158463
805,2163.98956420671
806,2985.512048524248
807,3253.170707408321
808,1019.4646245760446
809,2214.4068755920534
810,1891.2464402962028
811,2803.9853602369126
812,3080.755281744035
813,2453.540067359106
814,4080.4640830669873
815,2632.4823791034005
816,3320.0690397343647
817,1944.8756759444286
818,1701.3507670196032
819,5325.945512534757
820,3526.146485669745
821,5196.473396051219
822,2038.5439131961825
823,2022.1517704030102
824,2030.6276651592543
825,2205.5366937190606
826,1615.118901424446
827,1874.186004523296
828,5020.103334590156
829,3243.685029903579
830,3741.425085002488
831,3469.936782025533
832,3153.8809840183267
833,5156.018719283028
834,2154.625965236952
835,3034.4163948341115
836,5288.130570842807
837,2826.8547198530946
838,2962.0312106445162
839,4662.403528395107
840,2022.9256609449903
841,2713.4555735576255
842,4943.399314471768
843,4781.608363009373
844,2315.759629108578
845,2684.3891991010996
846,8671.307306371733
847,3833.6802234105594
848,5509.14126739182
849,2783.4520704481833
850,2375.2373043226726
851,2751.126765480501
852,2491.8458840372264
853,6036.60177558316
854,1822.2926709335447
855,6079.776135903658
856,2575.2812558001115
857,1946.3273502313477
858,3990.3309941208026
859,1755.7236286375744
860,1862.2615620318124
861,1151.311365917264
862,1589.071578927909
863,2119.6029620376116
864,1382.2737419636478
865,4068.3799907463913
866,2410.606623412665
867,3699.9275927463727
868,2545.754934740053
869,2232.3980701835108
870,2664.8529994323503
871,2394.617667212314
872,2533.7047803624023
873,1935.619485568803
874,4108.124314958906
875,2018.3552082806161
876,1967.576541454229
877,1346.3633765001707
878,3060.2159737533693
879,2144.2697723899346
880,4121.968561142565
881,2202.3069444372168
882,3242.251839936946
883,4482.6891858841855
884,2640.207969556053
885,1647.3434162922265
886,2550.2745315859866
887,4317.759483140388
888,3540.718747368312
889,1821.0242675634393
890,1856.5512223594178
891,2273.8877574983703
892,1675.4059695909605
893,2482.237496261509
894,3502.5057604092244
895,5138.552253046022
896,5644.62064816781
897,1096.3891309991232
898,4601.385245602806
899,2977.8263534201265
900,2608.3611849888443
901,1509.3723824934943
902,2371.3341992310593
903,4196.835985252406
904,2801.035300390522
905,2083.380061611536
906,2241.810465695462
907,2947.554172077734
908,4216.237166833963
909,2813.1178635657925
910,6139.038484095716
911,4045.6278564604495
912,2651.9010864441084
913,2900.2588455946293
914,2526.4318454635413
915,2482.5132717817064
916,4293.96950669423
917,2800.3343069161333
918,4316.734713150054
919,4715.1912864644555
920,3065.791350122887
921,2372.168429576202
922,4603.946549247033
923,2763.6138229233516
924,8777.014168156227
925,5155.159514448277
926,4301.46853925365
927,2839.0272815189155
928,3387.4924066166163
929,3209.91289853479
930,2374.2522207747083
931,2767.6329148428267
932,6268.528311785019
933,4637.977648272563
934,2442.0624340943627
935,2923.6815032783747
936,2387.091450082336
937,1202.039166329654
938,3448.4163815557686
939,3563.996861596287
940,2107.045193919722
941,2477.8900981766687
942,2427.2795196764414
943,3819.4409164578387
944,2094.1172837589043
945,2216.3178288809454
946,4101.394131832984
947,1617.4249915321193
948,4780.815824376576
949,3322.0822374603745
950,7210.061995966368
951,1271.6288908735946
952,2873.3438989687934
953,2041.8763038257027
954,5092.916344445044
955,1378.0601227122752
956,4518.340854563498
957,3614.0290082870642
958,3703.591250859374
959,1888.737935391262
960,2336.8092809665977
961,4449.2705556677065
962,2341.2022723596515
963,3070.505118238982
964,4955.4451582103065
965,2248.0899964583846
966,2655.6418987371258
967,2218.199389818115
968,3876.4045710342275
969,1698.3040484761877
970,1105.6745580539591
971,21298.702411575836
972,1921.2387528369559
973,2960.5257432714398
974,6853.762162432575
975,6006.065687605913
976,2004.0020609988185
977,2575.6235727240924
978,3647.348940211313
979,2372.323358231525
980,2188.2530980827496
981,2397.9524232486788
982,2736.7302533734605
983,3203.866922737131
984,2441.294766138552
985,4639.7753473057655
986,2833.1967826314044
987,2985.737857267201
988,3208.1183785773187
989,3975.253219633754
990,5310.316897846778
991,3519.2193256786636
992,1111.7215590749056
993,3232.8207864626306
994,2819.5160241198155
995,4232.593756895364
996,2963.254008729677
997,2195.9514493655756
998,4839.847780646426
999,3166.4695922400683
1000,4013.760957176886
1001,3159.7827713129896
1002,3437.7547120424565
1003,2362.618301776664
1004,2967.0725141202765
1005,2153.6091225265145
1006,4198.154893382294
1007,4012.845848019345
1008,7112.248188792788
1009,2261.1791377964687
1010,3733.5404075998845
1011,3560.7207019663274
1012,3338.7015425311215
1013,3844.149427399785
1014,3612.4942083323194
1015,6917.454511844438
1016,2379.899464350864
1017,5640.786360511482
1018,3419.2181132685796
1019,2450.1068533931534
1020,3025.4226980627495
1021,4562.54720129185
1022,5813.251326589747
1023,2852.613518403731
1024,3338.0192563185524
1025,2479.261649258564
1026,4149.510468921783
1027,2513.183356661724
1028,1744.033757005333
1029,2552.617916522823
1030,2441.2301755043895
1031,5591.805199937459
1032,4364.598192654689
1033,2487.411459586923
1034,6795.515587963462
1035,1999.4485772764274
1036,2114.448461227546
1037,1681.530287510333
1038,1708.9844669794616
1039,2900.411715316273
1040,1978.895068692277
1041,2431.8656833336904
1042,1789.2214860964925
1043,2098.786015164314
1044,3624.5011862017163
1045,2505.336751869554
1046,2088.817493935642
1047,2068.8248022891194
1048,2736.498356431381
1049,3686.268297637668
1050,2016.8703145769514
1051,3479.209771578493
1052,3132.034445134336
1053,1051.3303704351686
1054,3036.9923438292603
1055,3572.0151845301075
1056,4337.0106267513
1057,1999.1092762672288
1058,3184.827940009671
1059,1197.1877522446075
1060,3238.9073912627414
1061,3909.38958017623
1062,2515.338944113762
1063,1398.358760201447
1064,2594.2328207504693
1065,2446.245002259379
1066,2128.2723447795356
1067,4331.734076683093
1068,3326.313215778394
1069,3491.2932279438414
1070,1633.8338470732015
1071,1731.529757621983
1072,2847.6443501974577
1073,1751.5285634092097
1074,2406.315065956429
1075,3353.0319331046308
1076,2953.490913566751
1077,2413.560740679994
1078,1778.737721193483
1079,2334.9197245215782
1080,2192.0443178949563
1081,4083.887983458956
1082,2099.2900266102597
1083,3355.916059860833
1084,3313.5652695587146
1085,3781.2353919619395
1086,1460.616841346433
1087,2281.2840329730393
1088,4325.708797576659
1089,3965.3608456291527
1090,1819.280956310782
1091,7849.126707024385
1092,2138.628991636689
1093,3577.265081493691
1094,4133.694521843444
1095,1515.573842369227
1096,5720.354062702656
1097,3250.826849360914
1098,5799.586773631487
1099,1695.0909500579924
1100,3353.5438905584638
1101,3184.198099919097
1102,5632.578191891198
1103,6291.274974191239
1104,2891.736317251106
1105,3582.3498261643476
1106,5415.97025721079
1107,2195.7353552410896
1108,2380.9607349337925
1109,2780.24402355074
1110,3901.5170293240176
1111,4327.477623143074
1112,5956.964457292995
1113,3256.9336579743813
1114,2835.750944214416
1115,2945.3290723187342
1116,2254.6513140145385
1117,2733.7544364112587
1118,3093.399516020266
1119,2991.3159557331205
1120,2296.1086706562105
1121,1563.2865791263025
1122,3579.5333566216445
1123,4038.35681330182
1124,1549.2657891687827
1125,4231.378527784428
1126,3052.401193041311
1127,5492.7970969062735
1128,1299.6361434969676
1129,2269.251661991857
1130,2959.0066975088503
1131,2348.3098838564842
1132,2702.5328505988127
1133,2133.310814303572
1134,1348.1042946066702
1135,2305.90766360753
1136,2005.396341300703
1137,2580.2849798285292
1138,4408.440212904757
1139,1806.6200894593687
1140,3017.9314985422566
1141,2754.2073057607527
1142,3475.0751855559242
1143,2890.1241124306916
1144,2285.0027871014127
1145,2046.1737284091714
1146,4003.4766478481324
1147,2024.6068388781682
1148,6575.944247725461
1149,3451.732881515337
1150,3028.4134115472225
1151,2563.782032918261
1152,2387.426873320057
1153,2867.0647437539033
1154,3331.7084425127555
1155,3409.603768974143
1156,3085.577304018435
1157,2741.2024444450967
1158,7142.665079762053
1159,3292.7541677516115
1160,1227.5452279097224
1161,3048.791106993495
1162,8261.952174973316
1163,2226.594359801222
1164,6432.219154694616
1165,2527.9061139488535
1166,3566.1617294139055
1167,4405.305139745798
1168,2955.516595444906
1169,5902.032028412489
1170,3474.5369698479785
1171,2874.2704388529432
1172,5548.6146634675115
1173,4184.34311640762
1174,2699.1044409558795
1175,4342.627468663886
1176,3776.3212423405216
1177,2863.983242955771
1178,4309.448605074772
1179,6268.929487236592
1180,8035.645391624643
1181,5139.392143063725
1182,3869.6590270093534
1183,3790.680009639848
1184,4145.823540824421
1185,4489.001856531624
1186,2813.161247786876
1187,3134.5088722243413
1188,3579.2737208018393
1189,4678.2027199354425
1190,2215.5227003266905
1191,3906.609214151627
1192,5673.93352039305
1193,2992.2706164489364
1194,2339.2485498435085
1195,2833.6366325742556
1196,2373.6259730294983
1197,3288.334330592959
1198,2102.012114742351
1199,2871.476352620442
1200,2560.3272374205235
1201,2073.0897890365113
1202,4945.872083421746
1203,3365.2316241155863
1204,896.4172519315778
1205,2714.995307281742
1206,1654.964376147056
1207,5331.16915608726
1208,2851.2534825177213
1209,3457.636504904764
1210,1943.658149457166
1211,4811.257327923919
1212,3219.1320030075976
1213,847.9500101715137
1214,6473.220363543991
1215,3425.3680725206877
1216,1860.099161864794
1217,4684.36097674389
1218,5819.544755381874
1219,1533.7665634830619
1220,3778.309163623002
1221,1853.6682659359763
1222,2172.2984829874845
1223,3303.3666951648934
1224,3010.393654087176
1225,1238.698074904039
1226,1169.2470266044463
1227,5656.915065034754
1228,2995.19107280699
1229,3556.369369126549
1230,1477.169384819227
1231,1978.8862966957768
1232,1635.8993286946456
1233,3130.4093167251326
1234,2379.5813832685044
1235,3325.904503570768
1236,2239.461574215705
1237,1762.2270450409367
1238,5474.04905771218
1239,4697.253024589696
1240,3119.3063638589083
1241,7260.720497290225
1242,2864.3685452351565
1243,3178.7121684891667
1244,3486.525982891688
1245,829.6677956082245
1246,4252.363000518686
1247,5727.121251863268
1248,1824.4317629382458
1249,1611.4566610959514
1250,3241.0727741779588
1251,1987.363185904101
1252,2852.421393522427
1253,3587.710456374049
1254,3297.5578122885804
1255,6009.819986864564
1256,3232.2049042401254
1257,4624.555493248386
1258,2349.7963431541143
1259,4000.7959584927744
1260,2650.0657229429125
1261,3621.7753324711543
1262,2389.0257556208276
1263,3555.9876894150398
1264,3926.9782927296487
1265,6731.304804419859
1266,3417.311087116987
1267,4381.593920824765
1268,3947.0103058675245
1269,5162.894785107805
1270,3431.810133464061
1271,3196.2951650610107
1272,2697.4503108895874
1273,2293.769958778918
1274,5284.156470237463
1275,3139.775633426439
1276,5916.100142570075
1277,910.4033621247784
1278,4557.604285346283
1279,2070.0055356017733
1280,1972.0559253820381
1281,3351.611962606673
1282,9219.919165843336
1283,5757.372223430118
1284,4326.583281721402
1285,1462.2275952108405
1286,2341.1309034672327
1287,2594.9299686739173
1288,3117.555928542531
1289,1891.0189532776792
1290,1768.9787826884306
1291,1823.1805347584627
1292,2384.91539056858
1293,2541.132011716924
1294,2438.284360774796
1295,2933.3342125970144
1296,8859.119964211935
1297,2604.096814283182
1298,3777.0749386781704
1299,2561.5889768448646
1300,2670.5917133899816
